290	295.44	324.19	348.91	381.71	429.47	459.38	489.87	520.35	549.67	576.69	610.62	649.14	676.74	723.31	758.38	796.91	856.7	877.97	903.27	921.09	949.25	979.71	998.66	1018.76	1034.83	1046.29	1059.48	1080.11	1200
0	0.06332	0.09822	0.11133	0.184	0.27339	0.3279	0.36934	0.40206	0.43043	0.4479	0.47917	0.5061	0.53156	0.56721	0.58977	0.61742	0.65745	0.66402	0.69093	0.69676	0.69826	0.69031	0.67218	0.64462	0.60034	0.55098	0.50016	0.39198	0
