290	296	310.08	340.57	355.52	376.22	386.86	405.54	423.65	470.8	516.21	538.92	578.57	597.25	615.33	629.38	639.13	646.58	651.75	670.13	686.51	697.99	746.56	750
0	0.0379	0.03901	0.09352	0.10771	0.11827	0.1299	0.14554	0.14847	0.18921	0.21324	0.22163	0.21006	0.20973	0.17816	0.12408	0.08778	0.04422	0.03806	0.02937	0.02031	0.00907	0.00769	0
