# # Wavelength (nm)  Albedo
2.000000000000000000e+02 1.799999999999999864e-02
2.024291499999999928e+02 1.799999999999999864e-02
2.040816400000000215e+02 1.799999999999999864e-02
2.057613100000000088e+02 1.799999999999999864e-02
2.074688799999999844e+02 1.799999999999999864e-02
2.092050199999999904e+02 1.799999999999999864e-02
2.109704600000000028e+02 1.799999999999999864e-02
2.127659600000000069e+02 1.799999999999999864e-02
2.145922799999999881e+02 1.799999999999999864e-02
2.164502099999999984e+02 1.799999999999999864e-02
2.183406099999999981e+02 1.799999999999999864e-02
2.202643200000000263e+02 1.799999999999999864e-02
2.222222199999999930e+02 1.799999999999999864e-02
2.242152400000000227e+02 1.799999999999999864e-02
2.262443499999999972e+02 1.799999999999999864e-02
2.283104999999999905e+02 1.799999999999999864e-02
2.304147499999999980e+02 1.799999999999999864e-02
2.325581499999999835e+02 1.799999999999999864e-02
2.347417800000000057e+02 1.799999999999999864e-02
2.369668199999999842e+02 1.799999999999999864e-02
2.392344499999999812e+02 1.799999999999999864e-02
2.415459000000000174e+02 1.799999999999999864e-02
2.439024399999999844e+02 1.799999999999999864e-02
2.463054199999999980e+02 1.799999999999999864e-02
2.487562100000000100e+02 1.799999999999999864e-02
2.512562900000000070e+02 1.799999999999999864e-02
2.538071000000000197e+02 1.799999999999999864e-02
2.564102699999999686e+02 1.799999999999999864e-02
2.590673600000000079e+02 1.799999999999999864e-02
2.617801100000000361e+02 1.799999999999999864e-02
2.645502699999999550e+02 1.799999999999999864e-02
2.673796700000000328e+02 1.799999999999999864e-02
2.702702600000000075e+02 1.799999999999999864e-02
2.732240600000000086e+02 1.799999999999999864e-02
2.762430900000000520e+02 1.799999999999999864e-02
2.793296000000000276e+02 1.799999999999999864e-02
2.824858699999999772e+02 1.799999999999999864e-02
2.857142999999999802e+02 1.799999999999999864e-02
2.890173500000000217e+02 1.799999999999999864e-02
2.923976499999999987e+02 1.799999999999999864e-02
2.958580000000000041e+02 1.799999999999999864e-02
2.994011899999999855e+02 1.799999999999999864e-02
3.030303100000000427e+02 1.799999999999999864e-02
3.067484799999999723e+02 1.799999999999999864e-02
3.105589999999999691e+02 1.799999999999999864e-02
3.144653999999999883e+02 1.799999999999999864e-02
3.184713399999999979e+02 1.799999999999999864e-02
3.225806399999999599e+02 1.799999999999999864e-02
3.267974000000000387e+02 1.799999999999999864e-02
3.311258300000000077e+02 1.799999999999999864e-02
3.355704800000000319e+02 1.799999999999999864e-02
3.401360500000000116e+02 1.799999999999999864e-02
3.448275900000000433e+02 1.799999999999999864e-02
3.496503500000000031e+02 1.799999999999999864e-02
3.546099399999999946e+02 1.799999999999999864e-02
3.597122400000000084e+02 1.799999999999999864e-02
3.649635000000000105e+02 1.799999999999999864e-02
3.703703600000000051e+02 1.799999999999999864e-02
3.759398500000000354e+02 1.799999999999999864e-02
3.816793900000000122e+02 1.799999999999999864e-02
3.875969100000000367e+02 1.799999999999999864e-02
3.937007799999999520e+02 1.799999999999999864e-02
4.000000100000000316e+02 1.799999999999999864e-02
4.065040599999999813e+02 1.799999999999999864e-02
4.132231499999999755e+02 1.799999999999999864e-02
4.201680700000000002e+02 1.799999999999999864e-02
4.273504300000000171e+02 1.799999999999999864e-02
4.347825900000000274e+02 1.799999999999999864e-02
4.424778799999999706e+02 1.799999999999999864e-02
4.504504499999999894e+02 1.799999999999999864e-02
4.587155900000000202e+02 1.799999999999999864e-02
4.672897200000000453e+02 1.799999999999999864e-02
4.761904800000000364e+02 1.799999999999999864e-02
4.854368900000000053e+02 1.799999999999999864e-02
4.950495099999999979e+02 1.799999999999999864e-02
5.050504799999999932e+02 1.799999999999999864e-02
5.154638899999999921e+02 1.799999999999999864e-02
5.263158100000000559e+02 1.917090000000000113e-02
5.376344299999999521e+02 2.035959999999999853e-02
5.494505800000000590e+02 2.154829999999999940e-02
5.617977400000000898e+02 2.273700000000000027e-02
5.747126299999999901e+02 2.392570000000000113e-02
5.882353200000000015e+02 2.511439999999999853e-02
6.024096599999999171e+02 2.640719999999999873e-02
6.172839400000000296e+02 2.800400000000000111e-02
6.329113800000000083e+02 2.960080000000000003e-02
